edad,educacion,credito_hipotecario,credito_consumo,duracion_llamada_seg,contactos_esta_campana,contactos_previos,resultado_campana_anterior,tasa_euribor,contrata
33.0,3.0,1.0,1.0,367.0,1.0,0.0,0.0,4.962,0
39.0,2.0,1.0,0.0,188.0,1.0,0.0,0.0,4.962,0
43.0,3.0,0.0,0.0,217.0,1.0,0.0,0.0,4.962,0
26.0,3.0,1.0,0.0,124.0,1.0,0.0,0.0,4.962,0
26.0,4.0,0.0,0.0,260.0,1.0,0.0,0.0,4.962,0
25.0,6.0,0.0,0.0,460.0,3.0,0.0,0.0,4.962,1
36.0,,1.0,0.0,1046.0,2.0,0.0,0.0,4.962,0
43.0,5.0,1.0,0.0,265.0,1.0,0.0,0.0,4.962,0
33.0,4.0,0.0,0.0,272.0,1.0,0.0,0.0,4.962,0
52.0,6.0,1.0,1.0,401.0,2.0,0.0,0.0,4.962,0
26.0,5.0,1.0,0.0,359.0,1.0,0.0,0.0,4.962,0
30.0,6.0,0.0,0.0,402.0,1.0,0.0,0.0,4.962,0
25.0,4.0,0.0,0.0,1767.0,2.0,0.0,0.0,4.962,1
34.0,6.0,0.0,1.0,1082.0,1.0,0.0,0.0,4.962,1
33.0,4.0,1.0,0.0,143.0,2.0,0.0,0.0,4.962,0
44.0,6.0,1.0,1.0,70.0,2.0,0.0,0.0,4.962,0
36.0,6.0,1.0,0.0,716.0,5.0,0.0,0.0,4.962,1
39.0,4.0,0.0,0.0,297.0,1.0,0.0,0.0,4.962,0
34.0,6.0,0.0,0.0,116.0,2.0,0.0,0.0,4.962,0
26.0,3.0,0.0,0.0,250.0,2.0,0.0,0.0,4.962,0
28.0,4.0,0.0,0.0,413.0,1.0,0.0,0.0,4.962,0
34.0,5.0,0.0,0.0,361.0,1.0,0.0,0.0,4.962,0
32.0,4.0,1.0,0.0,454.0,1.0,0.0,0.0,4.962,0
34.0,4.0,1.0,0.0,112.0,1.0,0.0,0.0,4.962,0
29.0,6.0,1.0,0.0,306.0,2.0,0.0,0.0,4.962,0
26.0,1.0,0.0,0.0,510.0,1.0,0.0,0.0,4.962,0
43.0,5.0,1.0,0.0,64.0,3.0,0.0,0.0,4.962,0
53.0,4.0,1.0,0.0,84.0,3.0,0.0,0.0,4.962,0
26.0,5.0,1.0,0.0,136.0,1.0,0.0,0.0,4.962,0
41.0,,0.0,1.0,161.0,1.0,0.0,0.0,4.962,0
50.0,5.0,1.0,1.0,635.0,1.0,0.0,0.0,4.962,1
35.0,5.0,0.0,0.0,584.0,2.0,0.0,0.0,4.962,0
49.0,6.0,0.0,1.0,606.0,2.0,0.0,0.0,4.962,0
42.0,3.0,0.0,0.0,119.0,3.0,0.0,0.0,4.962,0
28.0,4.0,1.0,1.0,214.0,1.0,0.0,0.0,4.962,0
33.0,3.0,1.0,1.0,63.0,3.0,0.0,0.0,4.962,0
38.0,3.0,0.0,0.0,171.0,2.0,0.0,0.0,4.962,0
55.0,2.0,1.0,0.0,326.0,6.0,0.0,0.0,4.962,0
28.0,4.0,0.0,0.0,289.0,1.0,0.0,0.0,4.962,0
32.0,5.0,0.0,0.0,52.0,5.0,0.0,0.0,4.962,0
28.0,4.0,1.0,0.0,71.0,1.0,0.0,0.0,4.962,0
28.0,4.0,1.0,0.0,59.0,1.0,0.0,0.0,4.962,0
33.0,3.0,1.0,0.0,154.0,3.0,0.0,0.0,4.962,0
43.0,4.0,1.0,0.0,658.0,2.0,0.0,0.0,4.962,1
34.0,6.0,0.0,0.0,117.0,3.0,0.0,0.0,4.962,0
27.0,5.0,1.0,0.0,1061.0,4.0,0.0,0.0,4.962,1
52.0,6.0,1.0,1.0,201.0,9.0,0.0,0.0,4.962,0
27.0,5.0,1.0,1.0,520.0,3.0,0.0,0.0,4.962,0
28.0,3.0,1.0,0.0,137.0,3.0,0.0,0.0,4.962,0
48.0,5.0,1.0,0.0,243.0,5.0,0.0,0.0,4.962,0
45.0,6.0,1.0,1.0,379.0,3.0,0.0,0.0,4.962,0
30.0,4.0,0.0,0.0,17.0,4.0,0.0,0.0,4.962,0
43.0,6.0,0.0,0.0,187.0,2.0,0.0,0.0,4.962,0
30.0,5.0,0.0,0.0,136.0,2.0,0.0,0.0,4.962,0
34.0,5.0,1.0,0.0,389.0,7.0,0.0,0.0,4.962,0
40.0,4.0,1.0,0.0,256.0,2.0,0.0,0.0,4.962,0
24.0,,1.0,0.0,114.0,3.0,0.0,0.0,4.962,0
54.0,4.0,1.0,0.0,369.0,3.0,0.0,0.0,4.962,0
42.0,3.0,1.0,0.0,195.0,6.0,0.0,0.0,4.962,0
31.0,5.0,0.0,0.0,173.0,1.0,0.0,0.0,4.962,0
32.0,3.0,0.0,0.0,320.0,3.0,0.0,0.0,4.962,0
29.0,4.0,1.0,0.0,126.0,1.0,0.0,0.0,4.962,0
34.0,3.0,1.0,0.0,477.0,1.0,0.0,0.0,4.962,0
38.0,,1.0,0.0,131.0,1.0,0.0,0.0,4.962,0
34.0,3.0,1.0,0.0,85.0,1.0,0.0,0.0,4.962,0
38.0,,0.0,0.0,618.0,1.0,0.0,0.0,4.962,0
28.0,6.0,0.0,0.0,154.0,1.0,0.0,0.0,4.962,0
54.0,4.0,0.0,0.0,250.0,1.0,0.0,0.0,4.962,0
53.0,6.0,1.0,1.0,205.0,1.0,0.0,0.0,4.962,0
29.0,4.0,1.0,0.0,42.0,1.0,0.0,0.0,4.962,0
35.0,6.0,1.0,0.0,2122.0,1.0,0.0,0.0,4.962,1
43.0,1.0,1.0,0.0,183.0,1.0,0.0,0.0,4.962,0
31.0,4.0,0.0,0.0,75.0,4.0,0.0,0.0,4.962,0
36.0,4.0,1.0,0.0,389.0,3.0,0.0,0.0,4.962,0
35.0,6.0,0.0,0.0,191.0,3.0,0.0,0.0,4.962,0
43.0,1.0,0.0,1.0,697.0,1.0,0.0,0.0,4.962,0
51.0,6.0,0.0,0.0,175.0,1.0,0.0,0.0,4.962,0
36.0,6.0,0.0,1.0,153.0,2.0,0.0,0.0,4.962,0
27.0,2.0,1.0,0.0,62.0,1.0,0.0,0.0,4.962,0
34.0,3.0,1.0,0.0,173.0,1.0,0.0,0.0,4.962,0
30.0,4.0,1.0,0.0,166.0,1.0,0.0,0.0,4.962,0
31.0,5.0,1.0,0.0,225.0,2.0,0.0,0.0,4.962,0
59.0,3.0,0.0,0.0,92.0,1.0,0.0,0.0,4.962,0
36.0,2.0,1.0,0.0,16.0,1.0,0.0,0.0,4.962,0
28.0,4.0,1.0,0.0,85.0,1.0,0.0,0.0,4.962,0
32.0,1.0,0.0,0.0,285.0,1.0,0.0,0.0,4.962,0
39.0,1.0,0.0,0.0,174.0,1.0,0.0,0.0,4.962,0
44.0,3.0,0.0,1.0,113.0,1.0,0.0,0.0,4.962,0
34.0,2.0,0.0,0.0,727.0,3.0,0.0,0.0,4.962,1
45.0,1.0,1.0,0.0,112.0,1.0,0.0,0.0,4.962,0
45.0,1.0,1.0,0.0,294.0,1.0,0.0,0.0,4.962,0
37.0,1.0,1.0,1.0,156.0,1.0,0.0,0.0,4.962,0
33.0,6.0,1.0,1.0,143.0,1.0,0.0,0.0,4.962,0
40.0,1.0,,,135.0,1.0,0.0,0.0,4.962,0
31.0,3.0,1.0,0.0,72.0,1.0,0.0,0.0,4.962,0
25.0,3.0,1.0,0.0,111.0,1.0,0.0,0.0,4.962,0
31.0,4.0,0.0,0.0,96.0,2.0,0.0,0.0,4.962,0
43.0,6.0,1.0,0.0,899.0,1.0,0.0,0.0,4.962,0
23.0,6.0,1.0,0.0,119.0,1.0,0.0,0.0,4.962,0
28.0,6.0,0.0,0.0,175.0,1.0,0.0,0.0,4.962,0
39.0,3.0,0.0,0.0,100.0,5.0,0.0,0.0,4.962,0
37.0,2.0,0.0,0.0,91.0,1.0,0.0,0.0,4.962,0
28.0,1.0,0.0,1.0,98.0,2.0,0.0,0.0,4.962,0
39.0,5.0,1.0,0.0,225.0,2.0,0.0,0.0,4.962,0
26.0,3.0,1.0,1.0,224.0,1.0,0.0,0.0,4.962,0
26.0,6.0,1.0,0.0,124.0,1.0,0.0,0.0,4.962,0
45.0,5.0,1.0,0.0,160.0,1.0,0.0,0.0,4.962,0
29.0,4.0,1.0,0.0,360.0,2.0,0.0,0.0,4.962,0
26.0,6.0,1.0,0.0,70.0,1.0,0.0,0.0,4.962,0
39.0,2.0,1.0,0.0,183.0,2.0,0.0,0.0,4.962,0
49.0,4.0,0.0,0.0,313.0,1.0,0.0,0.0,4.962,0
36.0,4.0,1.0,0.0,295.0,1.0,0.0,0.0,4.962,0
34.0,6.0,0.0,0.0,90.0,1.0,0.0,0.0,4.962,0
38.0,4.0,0.0,0.0,304.0,1.0,0.0,0.0,4.962,0
57.0,3.0,1.0,0.0,106.0,1.0,0.0,0.0,4.962,0
57.0,6.0,1.0,0.0,113.0,1.0,0.0,0.0,4.962,0
21.0,3.0,0.0,0.0,219.0,1.0,0.0,0.0,4.962,0
27.0,1.0,1.0,0.0,676.0,5.0,0.0,0.0,4.962,0
53.0,6.0,1.0,0.0,240.0,2.0,0.0,0.0,4.962,0
34.0,4.0,0.0,1.0,432.0,1.0,0.0,0.0,4.962,0
41.0,4.0,0.0,0.0,197.0,1.0,0.0,0.0,4.962,0
25.0,6.0,,,446.0,1.0,0.0,0.0,4.962,0
34.0,6.0,0.0,0.0,266.0,1.0,0.0,0.0,4.962,0
28.0,5.0,0.0,0.0,1290.0,4.0,0.0,0.0,4.962,1
54.0,6.0,1.0,0.0,281.0,3.0,0.0,0.0,4.962,0
47.0,6.0,0.0,0.0,76.0,1.0,0.0,0.0,4.962,0
56.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,4.962,0
56.0,1.0,1.0,0.0,300.0,1.0,0.0,0.0,4.962,0
39.0,2.0,1.0,0.0,1439.0,6.0,0.0,0.0,4.962,1
53.0,1.0,1.0,0.0,89.0,1.0,0.0,0.0,4.962,0
51.0,1.0,1.0,0.0,139.0,1.0,0.0,0.0,4.962,0
26.0,4.0,1.0,1.0,134.0,4.0,0.0,0.0,4.962,0
30.0,4.0,0.0,0.0,1426.0,3.0,0.0,0.0,4.962,1
33.0,1.0,0.0,0.0,143.0,1.0,0.0,0.0,4.963,0
44.0,2.0,0.0,0.0,168.0,1.0,0.0,0.0,4.963,0
40.0,1.0,1.0,1.0,181.0,1.0,0.0,0.0,4.963,0
48.0,5.0,1.0,0.0,108.0,2.0,0.0,0.0,4.963,0
36.0,4.0,,,156.0,1.0,0.0,0.0,4.963,0
36.0,3.0,1.0,0.0,194.0,1.0,0.0,0.0,4.963,0
36.0,3.0,1.0,0.0,68.0,1.0,0.0,0.0,4.963,0
42.0,2.0,0.0,0.0,121.0,1.0,0.0,0.0,4.963,0
46.0,6.0,1.0,0.0,89.0,1.0,0.0,0.0,4.963,0
32.0,5.0,1.0,0.0,255.0,1.0,0.0,0.0,4.963,1
49.0,3.0,1.0,0.0,268.0,1.0,0.0,0.0,4.963,0
32.0,3.0,1.0,0.0,165.0,1.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,370.0,1.0,0.0,0.0,4.963,0
25.0,4.0,1.0,0.0,103.0,1.0,0.0,0.0,4.963,0
39.0,1.0,0.0,0.0,633.0,1.0,0.0,0.0,4.963,0
27.0,5.0,1.0,0.0,347.0,1.0,0.0,0.0,4.963,0
51.0,6.0,1.0,0.0,147.0,1.0,0.0,0.0,4.963,0
58.0,4.0,0.0,0.0,224.0,1.0,0.0,0.0,4.963,0
32.0,6.0,1.0,0.0,150.0,1.0,0.0,0.0,4.963,0
32.0,6.0,0.0,0.0,792.0,1.0,0.0,0.0,4.963,0
46.0,6.0,1.0,0.0,330.0,1.0,0.0,0.0,4.963,0
57.0,1.0,0.0,1.0,584.0,1.0,0.0,0.0,4.963,1
45.0,6.0,0.0,1.0,542.0,1.0,0.0,0.0,4.963,0
34.0,4.0,0.0,0.0,481.0,1.0,0.0,0.0,4.963,0
54.0,1.0,0.0,0.0,279.0,1.0,0.0,0.0,4.963,0
30.0,4.0,0.0,0.0,421.0,1.0,0.0,0.0,4.963,0
39.0,4.0,1.0,0.0,301.0,1.0,0.0,0.0,4.963,0
38.0,5.0,1.0,0.0,268.0,1.0,0.0,0.0,4.963,0
33.0,3.0,1.0,0.0,151.0,1.0,0.0,0.0,4.963,0
33.0,3.0,1.0,0.0,209.0,1.0,0.0,0.0,4.963,0
32.0,4.0,1.0,0.0,207.0,1.0,0.0,0.0,4.963,0
24.0,4.0,1.0,0.0,165.0,2.0,0.0,0.0,4.963,0
45.0,4.0,0.0,0.0,323.0,1.0,0.0,0.0,4.963,0
33.0,4.0,1.0,0.0,180.0,6.0,0.0,0.0,4.963,0
49.0,6.0,0.0,0.0,161.0,5.0,0.0,0.0,4.963,0
31.0,4.0,1.0,0.0,244.0,1.0,0.0,0.0,4.963,0
31.0,4.0,0.0,0.0,634.0,1.0,0.0,0.0,4.963,1
31.0,4.0,0.0,0.0,363.0,1.0,0.0,0.0,4.963,0
31.0,4.0,1.0,0.0,197.0,1.0,0.0,0.0,4.963,0
32.0,6.0,0.0,0.0,136.0,1.0,0.0,0.0,4.963,0
32.0,1.0,0.0,0.0,360.0,17.0,0.0,0.0,4.963,0
28.0,4.0,1.0,0.0,270.0,2.0,0.0,0.0,4.963,0
32.0,3.0,0.0,0.0,240.0,1.0,0.0,0.0,4.963,0
32.0,3.0,1.0,1.0,359.0,1.0,0.0,0.0,4.963,0
26.0,6.0,1.0,0.0,290.0,2.0,0.0,0.0,4.963,0
33.0,4.0,1.0,0.0,154.0,14.0,0.0,0.0,4.963,0
31.0,5.0,0.0,0.0,200.0,5.0,0.0,0.0,4.963,0
60.0,6.0,0.0,1.0,258.0,1.0,0.0,0.0,4.963,0
26.0,6.0,0.0,0.0,117.0,1.0,0.0,0.0,4.963,0
35.0,4.0,0.0,0.0,114.0,1.0,0.0,0.0,4.963,0
24.0,3.0,1.0,0.0,545.0,2.0,0.0,0.0,4.963,0
27.0,3.0,0.0,0.0,104.0,1.0,0.0,0.0,4.963,0
35.0,3.0,1.0,0.0,157.0,1.0,0.0,0.0,4.963,0
35.0,3.0,1.0,1.0,170.0,1.0,0.0,0.0,4.963,0
35.0,3.0,1.0,0.0,333.0,1.0,0.0,0.0,4.963,0
24.0,1.0,0.0,0.0,159.0,1.0,0.0,0.0,4.963,0
24.0,1.0,0.0,0.0,304.0,1.0,0.0,0.0,4.963,0
35.0,3.0,0.0,0.0,117.0,3.0,0.0,0.0,4.963,0
56.0,5.0,0.0,0.0,196.0,2.0,0.0,0.0,4.963,0
52.0,1.0,0.0,1.0,183.0,2.0,0.0,0.0,4.963,0
55.0,6.0,1.0,0.0,188.0,2.0,0.0,0.0,4.963,0
53.0,3.0,0.0,0.0,891.0,2.0,0.0,0.0,4.963,0
43.0,1.0,1.0,0.0,1242.0,2.0,0.0,0.0,4.963,0
31.0,4.0,1.0,0.0,45.0,2.0,0.0,0.0,4.963,0
27.0,4.0,1.0,0.0,100.0,2.0,0.0,0.0,4.963,0
30.0,4.0,1.0,0.0,72.0,2.0,0.0,0.0,4.963,0
27.0,2.0,1.0,0.0,186.0,2.0,0.0,0.0,4.963,0
36.0,4.0,1.0,0.0,249.0,2.0,0.0,0.0,4.963,0
35.0,6.0,0.0,0.0,60.0,2.0,0.0,0.0,4.963,0
31.0,5.0,0.0,0.0,109.0,2.0,0.0,0.0,4.963,0
33.0,6.0,1.0,0.0,614.0,2.0,0.0,0.0,4.963,1
38.0,3.0,0.0,1.0,83.0,2.0,0.0,0.0,4.963,0
43.0,5.0,0.0,1.0,94.0,2.0,0.0,0.0,4.963,0
38.0,3.0,0.0,0.0,764.0,2.0,0.0,0.0,4.963,1
28.0,4.0,0.0,0.0,64.0,2.0,0.0,0.0,4.963,0
32.0,,1.0,1.0,1973.0,2.0,0.0,0.0,4.963,1
29.0,3.0,0.0,0.0,187.0,2.0,0.0,0.0,4.963,0
33.0,4.0,0.0,0.0,90.0,2.0,0.0,0.0,4.963,0
53.0,3.0,1.0,1.0,1041.0,2.0,0.0,0.0,4.963,1
31.0,4.0,0.0,0.0,61.0,2.0,0.0,0.0,4.963,0
25.0,4.0,0.0,0.0,120.0,10.0,0.0,0.0,4.963,0
45.0,,1.0,0.0,121.0,2.0,0.0,0.0,4.963,0
28.0,2.0,1.0,0.0,330.0,2.0,0.0,0.0,4.963,0
40.0,5.0,1.0,1.0,919.0,2.0,0.0,0.0,4.963,0
31.0,3.0,1.0,0.0,184.0,2.0,0.0,0.0,4.963,0
59.0,1.0,0.0,0.0,202.0,2.0,0.0,0.0,4.963,0
46.0,1.0,0.0,0.0,550.0,2.0,0.0,0.0,4.963,0
41.0,5.0,0.0,0.0,911.0,2.0,0.0,0.0,4.963,1
36.0,6.0,0.0,0.0,135.0,2.0,0.0,0.0,4.963,0
52.0,5.0,0.0,1.0,163.0,2.0,0.0,0.0,4.963,0
22.0,5.0,1.0,0.0,161.0,4.0,0.0,0.0,4.963,0
46.0,1.0,0.0,0.0,1649.0,2.0,0.0,0.0,4.963,1
29.0,4.0,1.0,1.0,151.0,2.0,0.0,0.0,4.962,0
27.0,5.0,1.0,1.0,324.0,2.0,0.0,0.0,4.962,0
27.0,3.0,1.0,0.0,236.0,2.0,0.0,0.0,4.962,0
56.0,3.0,0.0,1.0,53.0,8.0,0.0,0.0,4.962,0
25.0,3.0,1.0,0.0,244.0,7.0,0.0,0.0,4.962,0
33.0,6.0,1.0,1.0,103.0,3.0,0.0,0.0,4.962,0
26.0,4.0,0.0,0.0,79.0,3.0,0.0,0.0,4.962,0
26.0,4.0,1.0,1.0,110.0,2.0,0.0,0.0,4.962,0
31.0,6.0,1.0,0.0,151.0,2.0,0.0,0.0,4.962,0
44.0,3.0,0.0,0.0,214.0,3.0,0.0,0.0,4.962,0
27.0,3.0,1.0,0.0,189.0,3.0,0.0,0.0,4.962,0
40.0,2.0,1.0,0.0,137.0,3.0,0.0,0.0,4.962,0
32.0,6.0,0.0,0.0,173.0,6.0,0.0,0.0,4.962,0
32.0,6.0,,,209.0,2.0,0.0,0.0,4.962,0
30.0,6.0,0.0,0.0,64.0,3.0,0.0,0.0,4.962,0
26.0,4.0,0.0,0.0,226.0,4.0,0.0,0.0,4.962,0
30.0,5.0,1.0,0.0,467.0,3.0,0.0,0.0,4.962,0
49.0,6.0,0.0,0.0,549.0,3.0,0.0,0.0,4.962,0
26.0,4.0,1.0,0.0,460.0,3.0,0.0,0.0,4.962,0
40.0,2.0,0.0,0.0,247.0,2.0,0.0,0.0,4.962,0
38.0,4.0,0.0,0.0,90.0,3.0,0.0,0.0,4.962,0
56.0,4.0,1.0,0.0,354.0,2.0,0.0,0.0,4.962,0
31.0,4.0,0.0,0.0,650.0,4.0,0.0,0.0,4.962,0
43.0,4.0,0.0,0.0,74.0,2.0,0.0,0.0,4.962,0
29.0,6.0,1.0,0.0,138.0,3.0,0.0,0.0,4.962,0
36.0,6.0,0.0,0.0,58.0,11.0,0.0,0.0,4.962,0
35.0,4.0,1.0,0.0,105.0,3.0,0.0,0.0,4.962,0
23.0,3.0,1.0,0.0,686.0,2.0,0.0,0.0,4.962,1
31.0,3.0,1.0,0.0,334.0,3.0,0.0,0.0,4.962,0
35.0,6.0,1.0,0.0,77.0,2.0,0.0,0.0,4.962,0
35.0,3.0,1.0,0.0,292.0,3.0,0.0,0.0,4.962,0
27.0,5.0,0.0,0.0,331.0,2.0,0.0,0.0,4.962,0
31.0,6.0,1.0,0.0,106.0,4.0,0.0,0.0,4.962,0
27.0,4.0,0.0,0.0,68.0,3.0,0.0,0.0,4.962,0
37.0,4.0,1.0,0.0,204.0,3.0,0.0,0.0,4.962,0
43.0,4.0,1.0,0.0,140.0,2.0,0.0,0.0,4.962,0
25.0,4.0,0.0,0.0,154.0,4.0,0.0,0.0,4.962,0
31.0,2.0,1.0,0.0,85.0,3.0,0.0,0.0,4.962,0
35.0,4.0,0.0,1.0,149.0,4.0,0.0,0.0,4.962,0
35.0,6.0,1.0,0.0,118.0,4.0,0.0,0.0,4.962,0
33.0,6.0,0.0,0.0,299.0,3.0,0.0,0.0,4.962,0
42.0,5.0,1.0,0.0,77.0,3.0,0.0,0.0,4.962,0
30.0,3.0,1.0,0.0,245.0,2.0,0.0,0.0,4.962,0
31.0,3.0,1.0,0.0,392.0,4.0,0.0,0.0,4.962,0
27.0,5.0,0.0,0.0,81.0,2.0,0.0,0.0,4.962,0
43.0,4.0,0.0,0.0,81.0,3.0,0.0,0.0,4.962,0
27.0,3.0,1.0,1.0,166.0,3.0,0.0,0.0,4.962,0
43.0,1.0,0.0,0.0,119.0,3.0,0.0,0.0,4.962,0
34.0,2.0,1.0,0.0,557.0,5.0,0.0,0.0,4.962,0
55.0,,0.0,1.0,342.0,2.0,0.0,0.0,4.962,0
46.0,3.0,1.0,1.0,194.0,3.0,0.0,0.0,4.962,0
31.0,4.0,0.0,0.0,101.0,3.0,0.0,0.0,4.962,0
36.0,5.0,1.0,0.0,643.0,2.0,0.0,0.0,4.962,0
44.0,3.0,0.0,0.0,304.0,4.0,0.0,0.0,4.962,0
36.0,5.0,1.0,1.0,43.0,4.0,0.0,0.0,4.962,0
27.0,4.0,0.0,0.0,1071.0,3.0,0.0,0.0,4.962,1
23.0,4.0,1.0,0.0,150.0,4.0,0.0,0.0,4.962,0
38.0,3.0,1.0,0.0,149.0,4.0,0.0,0.0,4.962,0
57.0,1.0,1.0,0.0,364.0,3.0,0.0,0.0,4.962,0
30.0,3.0,1.0,0.0,235.0,3.0,0.0,0.0,4.962,0
32.0,5.0,1.0,1.0,330.0,4.0,0.0,0.0,4.962,0
28.0,4.0,1.0,0.0,12.0,3.0,0.0,0.0,4.962,0
44.0,4.0,0.0,0.0,77.0,3.0,0.0,0.0,4.962,0
44.0,3.0,1.0,0.0,46.0,3.0,0.0,0.0,4.962,0
42.0,4.0,0.0,0.0,110.0,3.0,0.0,0.0,4.962,0
31.0,6.0,1.0,0.0,227.0,4.0,0.0,0.0,4.962,0
29.0,3.0,0.0,0.0,223.0,3.0,0.0,0.0,4.962,0
32.0,6.0,1.0,0.0,109.0,3.0,0.0,0.0,4.962,0
36.0,3.0,,,102.0,14.0,0.0,0.0,4.962,0
57.0,3.0,1.0,0.0,101.0,3.0,0.0,0.0,4.961,0
56.0,1.0,1.0,0.0,335.0,2.0,0.0,0.0,4.961,0
50.0,6.0,0.0,0.0,179.0,3.0,0.0,0.0,4.961,0
34.0,6.0,1.0,0.0,439.0,2.0,0.0,0.0,4.961,0
31.0,3.0,1.0,0.0,204.0,3.0,0.0,0.0,4.961,0
31.0,4.0,1.0,0.0,101.0,4.0,0.0,0.0,4.961,0
42.0,2.0,1.0,0.0,94.0,3.0,0.0,0.0,4.961,0
35.0,3.0,0.0,1.0,416.0,3.0,0.0,0.0,4.961,0
31.0,6.0,1.0,1.0,368.0,2.0,0.0,0.0,4.961,0
42.0,3.0,0.0,0.0,723.0,3.0,0.0,0.0,4.961,1
34.0,4.0,0.0,1.0,101.0,2.0,0.0,0.0,4.961,0
32.0,6.0,1.0,0.0,71.0,4.0,0.0,0.0,4.961,0
30.0,4.0,1.0,0.0,501.0,2.0,0.0,0.0,4.961,0
36.0,1.0,0.0,0.0,753.0,4.0,0.0,0.0,4.961,0
48.0,6.0,1.0,1.0,80.0,2.0,0.0,0.0,4.961,0
53.0,2.0,1.0,1.0,101.0,2.0,0.0,0.0,4.961,0
37.0,1.0,1.0,0.0,226.0,3.0,0.0,0.0,4.961,0
25.0,6.0,0.0,1.0,280.0,2.0,0.0,0.0,4.961,0
33.0,4.0,0.0,0.0,87.0,5.0,0.0,0.0,4.961,0
37.0,2.0,0.0,0.0,65.0,3.0,0.0,0.0,4.961,0
57.0,2.0,1.0,0.0,256.0,5.0,0.0,0.0,4.961,0
38.0,6.0,1.0,0.0,646.0,4.0,0.0,0.0,4.961,0
31.0,4.0,1.0,0.0,178.0,3.0,0.0,0.0,4.961,0
43.0,4.0,0.0,0.0,1317.0,4.0,0.0,0.0,4.961,1
53.0,4.0,1.0,0.0,201.0,4.0,0.0,0.0,4.961,0
32.0,4.0,0.0,0.0,135.0,1.0,0.0,0.0,4.961,0
46.0,5.0,1.0,0.0,387.0,5.0,0.0,0.0,4.961,0
56.0,1.0,0.0,0.0,76.0,1.0,0.0,0.0,4.961,0
59.0,1.0,1.0,0.0,85.0,5.0,0.0,0.0,4.961,0
31.0,3.0,0.0,0.0,280.0,6.0,0.0,0.0,4.961,0
37.0,5.0,1.0,1.0,177.0,1.0,0.0,0.0,4.961,0
40.0,4.0,1.0,0.0,193.0,6.0,0.0,0.0,4.961,0
49.0,1.0,1.0,0.0,792.0,4.0,0.0,0.0,4.961,0
32.0,,0.0,0.0,981.0,1.0,0.0,0.0,4.961,1
51.0,5.0,1.0,0.0,408.0,4.0,0.0,0.0,4.961,0
57.0,2.0,1.0,1.0,329.0,6.0,0.0,0.0,4.961,0
50.0,5.0,0.0,0.0,306.0,14.0,0.0,0.0,4.961,0
30.0,1.0,1.0,0.0,68.0,8.0,0.0,0.0,4.961,0
43.0,6.0,1.0,0.0,347.0,4.0,0.0,0.0,4.961,0
32.0,,1.0,1.0,136.0,2.0,0.0,0.0,4.961,0
35.0,3.0,1.0,0.0,120.0,6.0,0.0,0.0,4.961,0
48.0,3.0,1.0,0.0,84.0,5.0,0.0,0.0,4.961,0
35.0,6.0,,,78.0,4.0,0.0,0.0,4.961,0
35.0,6.0,1.0,0.0,462.0,4.0,0.0,0.0,4.961,0
50.0,6.0,1.0,0.0,216.0,7.0,0.0,0.0,4.961,0
46.0,6.0,0.0,1.0,142.0,3.0,0.0,0.0,4.961,0
28.0,4.0,1.0,0.0,166.0,6.0,0.0,0.0,4.961,0
58.0,1.0,0.0,0.0,520.0,3.0,0.0,0.0,4.961,0
55.0,1.0,0.0,1.0,599.0,4.0,0.0,0.0,4.961,0
40.0,4.0,0.0,1.0,270.0,5.0,0.0,0.0,4.961,0
39.0,2.0,1.0,0.0,59.0,5.0,0.0,0.0,4.961,0
48.0,6.0,1.0,0.0,812.0,3.0,0.0,0.0,4.961,0
48.0,3.0,1.0,0.0,97.0,5.0,0.0,0.0,4.961,0
36.0,1.0,1.0,0.0,87.0,8.0,0.0,0.0,4.961,0
37.0,2.0,1.0,0.0,208.0,8.0,0.0,0.0,4.957,0
56.0,4.0,1.0,0.0,298.0,2.0,0.0,0.0,4.957,0
58.0,6.0,1.0,0.0,174.0,5.0,0.0,0.0,4.957,0
33.0,,0.0,1.0,186.0,4.0,0.0,0.0,4.957,0
34.0,1.0,0.0,0.0,52.0,7.0,0.0,0.0,4.957,0
27.0,5.0,,,46.0,8.0,0.0,0.0,4.957,0
33.0,3.0,1.0,1.0,464.0,3.0,0.0,0.0,4.957,0
24.0,4.0,0.0,0.0,220.0,5.0,0.0,0.0,4.957,0
26.0,5.0,,,578.0,1.0,0.0,0.0,4.957,1
31.0,6.0,1.0,1.0,154.0,2.0,0.0,0.0,4.957,0
33.0,3.0,0.0,0.0,155.0,2.0,0.0,0.0,4.957,0
55.0,1.0,0.0,0.0,525.0,2.0,0.0,0.0,4.957,0
43.0,2.0,1.0,1.0,1806.0,4.0,0.0,0.0,4.957,1
49.0,,0.0,0.0,92.0,1.0,0.0,0.0,4.957,0
27.0,4.0,0.0,0.0,151.0,4.0,0.0,0.0,4.957,0
31.0,3.0,0.0,0.0,56.0,1.0,0.0,0.0,4.957,0
50.0,3.0,1.0,0.0,153.0,1.0,0.0,0.0,4.957,0
34.0,5.0,1.0,0.0,401.0,1.0,0.0,0.0,4.957,0
52.0,6.0,0.0,0.0,272.0,1.0,0.0,0.0,4.957,0
49.0,4.0,1.0,0.0,122.0,1.0,0.0,0.0,4.957,0
