latitud,longitud,area_construida,area_total,dormitorios,banos,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.5191907,-70.7944603,56.0,120.0,3,1,Si,Si,Si,Si,957.0,MAIPU,3857.87172,No metro,No
-33.4063683,-70.7282002,80.0,120.0,3,3,Si,Si,Si,Si,3769.88,RENCA,3851.012472,No metro,No
-33.4063683,-70.7282002,80.0,120.0,3,3,Si,Si,Si,Si,3769.88,RENCA,3851.012472,No metro,No
-33.4063683,-70.7282002,80.0,120.0,3,3,Si,Si,Si,Si,3774.25,RENCA,3851.012472,No metro,No
-33.5102291,-70.7954965,51.0,180.0,2,1,No,No,No,No,1126.51,MAIPU,3850.02994,No metro,No
-33.3555928,-70.727645,107.0,245.0,4,2,No,No,No,No,2120.65,QUILICURA,3833.627222,No metro,No
-33.6129677,-70.5377204,85.0,155.0,4,2,,Si,Si,Si,1480.89,PUENTE ALTO,3833.013248,No metro,No
-33.63057962,-70.60794252,92.0,98.0,3,1,Si,Si,Si,Si,767.44,PUENTE ALTO,3831.395515,No metro,No
-33.380584,-70.725822,94.0,178.0,3,3,Si,Si,Si,Si,3096.0,QUILICURA,3830.589481,No metro,No
-33.380584,-70.725822,76.0,128.0,3,3,,Si,Si,Si,3096.0,QUILICURA,3830.589481,No metro,No
-33.5911867,-70.540593,68.0,95.0,3,2,,Si,Si,Si,1811.5,PUENTE ALTO,3829.301798,No metro,No
-33.54726,-70.765465,54.0,120.0,2,2,Si,Si,Si,Si,1260.6,MAIPU,3822.866549,No metro,No
-33.54726,-70.765465,80.0,125.0,3,3,Si,Si,Si,Si,2211.0,MAIPU,3822.866549,No metro,No
-33.54726,-70.765465,42.0,136.0,3,1,,Si,Si,Si,1601.358,MAIPU,3822.866549,No metro,No
-33.5912339,-70.5407506,90.0,260.0,3,3,Si,Si,Si,Si,2500.0,PUENTE ALTO,3812.852357,No metro,No
-33.5286106,-70.7901621,85.0,160.0,3,2,Si,Si,Si,Si,2754.7014,MAIPU,3803.926727,No metro,No
-33.407429,-70.747026,56.0,246.0,2,1,No,No,No,No,1500.0,RENCA,3798.554854,No metro,No
-33.52861512,-70.79009414,85.0,160.0,3,2,Si,Si,Si,Si,3021.2886,MAIPU,3798.224723,No metro,No
-33.48086,-70.53276,180.0,400.0,4,4,Si,Si,Si,Si,12000.0,PENALOLEN,3797.208051,No metro,No
-33.614395,-70.5383193,81.0,191.0,3,2,No,No,No,No,1487.91,PUENTE ALTO,3788.866656,No metro,No
-33.5459592,-70.7686612,47.0,75.0,2,1,Si,Si,Si,Si,1510.641,MAIPU,3782.174556,No metro,No
-33.5459592,-70.7686612,47.0,75.0,2,1,Si,Si,Si,Si,1510.641,MAIPU,3782.174556,No metro,No
-33.4341464,-70.7772197,,199.0,3,2,No,No,No,No,2077.94,PUDAHUEL,3774.354472,No metro,No
-33.5380919,-70.5514498,139.0,299.0,5,3,Si,Si,Si,Si,9500.0,LA FLORIDA,3766.767989,No metro,No
-33.4855776,-70.5403046,200.0,400.0,5,4,Si,Si,Si,Si,10340.0,PENALOLEN,3754.759681,No metro,No
-33.624549,-70.61033,50.0,111.25,2,1,,No,No,No,472.29,PUENTE ALTO,3754.564589,No metro,No
-33.536268,-70.5521244,108.0,277.0,4,2,Si,Si,Si,Si,9280.0,LA FLORIDA,3743.980833,No metro,No
-33.5621706,-70.5472043,116.0,209.0,4,3,Si,Si,Si,Si,2750.0,PUENTE ALTO,3739.879091,No metro,No
-33.5326177,-70.7867111,84.0,236.0,4,2,No,No,No,No,1993.89,MAIPU,3735.435618,No metro,No
-33.530018,-70.788472,118.0,294.0,4,2,No,No,No,No,2309.34,MAIPU,3731.162009,No metro,No
-33.6307343,-70.6065779,56.0,94.0,3,1,Si,Si,Si,Si,1140.0,PUENTE ALTO,3726.783928,No metro,No
-33.379419,-70.7250536,90.0,52.0,2,1,Si,Si,Si,Si,1607.76,QUILICURA,3714.877193,No metro,No
-33.4646077,-70.5228384,150.31,260.0,4,4,Si,Si,Si,Si,13000.0,PENALOLEN,3713.652305,No metro,No
-33.6263088,-70.6090419,43.0,68.0,2,1,Si,Si,Si,Si,807.83,PUENTE ALTO,3712.733584,No metro,No
-33.45581884,-70.5209852,140.0,280.0,3,3,Si,Si,Si,Si,10990.0,LA REINA,3708.814351,No metro,No
-33.3562622,-70.7265212,84.0,224.0,4,3,No,No,No,No,2266.9,QUILICURA,3707.93664,No metro,No
-33.6205445,-70.6110853,,80.0,3,2,Si,Si,Si,Si,900.0,PUENTE ALTO,3685.589785,No metro,No
-33.433695,-70.776136,59.0,172.0,3,1,Si,Si,Si,Si,4039.15,PUDAHUEL,3684.17141,No metro,No
-33.5225158,-70.79148134,98.0,134.0,3,2,Si,Si,Si,Si,2381.4846,MAIPU,3669.183215,No metro,No
-33.5586095,-70.5488274,130.0,220.0,5,3,Si,Si,Si,Si,3250.0,PUENTE ALTO,3655.642024,No metro,No
-33.5586095,-70.5488274,130.0,220.0,5,3,Si,Si,Si,Si,3250.0,PUENTE ALTO,3655.642024,No metro,No
-33.5079433,-70.5497511,140.0,340.0,4,3,Si,Si,Si,Si,9200.0,PENALOLEN,3655.277091,No metro,No
-33.5079433,-70.5497511,140.0,340.0,4,3,Si,Si,Si,Si,9200.0,PENALOLEN,3655.277091,No metro,No
-33.5363768,-70.5531259,126.0,353.0,4,2,Si,Si,Si,Si,9350.0,LA FLORIDA,3644.472226,No metro,No
-33.44005343,-70.52364406,145.0,285.0,4,4,Si,Si,Si,Si,13250.0,LA REINA,3643.476522,No metro,No
-33.5930932,-70.5420198,97.0,137.0,3,3,Si,Si,Si,Si,2154.215,PUENTE ALTO,3643.130526,No metro,No
-33.5078924,-70.5498706,112.0,198.0,4,3,Si,Si,Si,Si,8350.0,PENALOLEN,3642.491853,No metro,No
-33.46456173,-70.52363497,140.0,368.0,4,3,Si,Si,Si,Si,12000.0,PENALOLEN,3636.965321,No metro,No
-33.351971,-70.724359,120.0,135.0,4,2,Si,Si,Si,Si,3672.0,QUILICURA,3635.878635,No metro,No
-33.5913143,-70.5426121,57.19,111.61,3,2,Si,Si,Si,Si,1561.805,PUENTE ALTO,3631.750598,No metro,No
-33.52474955,-70.79012779,91.0,166.0,3,2,Si,Si,Si,Si,2310.396,MAIPU,3627.33938,No metro,No
-33.5080507,-70.5501695,140.0,120.0,3,3,Si,Si,Si,Si,6600.0,PENALOLEN,3626.29466,No metro,No
-33.5080507,-70.5501695,140.0,120.0,3,3,Si,Si,Si,Si,6600.0,PENALOLEN,3626.29466,No metro,No
-33.46618294,-70.52438335,160.0,160.0,4,3,Si,Si,Si,Si,11900.0,PENALOLEN,3624.922741,No metro,No
-33.511528,-70.552475,109.0,166.0,4,3,Si,Si,Si,Si,7150.0,PENALOLEN,3615.659006,No metro,No
-33.5391855,-70.7782939,80.0,195.0,3,2,Si,Si,Si,Si,2665.839,MAIPU,3614.499647,No metro,No
-33.5391855,-70.7782939,110.0,100.0,3,1,Si,Si,Si,Si,2132.6712,MAIPU,3614.499647,No metro,No
-33.44044522,-70.52382731,160.0,249.0,5,4,Si,Si,Si,Si,15000.0,LA REINA,3613.074149,No metro,No
-33.473982,-70.5289337,98.0,180.0,5,2,Si,Si,Si,Si,7027.0,PENALOLEN,3612.59035,No metro,No
-33.5366832,-70.5534038,108.0,252.0,4,3,Si,Si,Si,Si,8890.0,LA FLORIDA,3609.65534,No metro,No
-33.557387,-70.5496525,80.0,124.0,3,2,,Si,Si,Si,1875.0,PUENTE ALTO,3584.957816,No metro,No
-33.4391333,-70.5246735,160.0,320.0,4,3,Si,Si,Si,Si,14990.0,LA REINA,3579.925946,No metro,No
-33.4837098,-70.5406004,186.0,505.0,4,3,Si,Si,Si,Si,10490.0,PENALOLEN,3576.456301,No metro,No
-33.4837262,-70.5406536,170.0,505.0,4,3,Si,Si,Si,Si,10490.0,PENALOLEN,3575.319544,No metro,No
-33.5974924,-70.541962,83.0,144.0,3,3,Si,Si,Si,Si,2221.535,PUENTE ALTO,3572.206275,No metro,No
-33.4650105,-70.5244906,166.8,292.0,4,3,Si,Si,Si,Si,12800.0,PENALOLEN,3572.002882,No metro,No
-33.5950257,-70.5423605,92.0,120.0,3,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,3569.546667,No metro,No
-33.5454116,-70.7609972,58.0,87.0,2,1,Si,Si,Si,Si,1438.8,MAIPU,3565.570104,No metro,No
-33.338578,-70.66728,140.0,320.0,3,2,No,No,No,No,6227.45,HUECHURABA,3562.484589,No metro,No
-33.338578,-70.66728,140.0,320.0,3,2,No,No,No,No,6170.92,HUECHURABA,3562.484589,No metro,No
-33.6099568,-70.5403183,80.0,150.0,3,3,Si,Si,Si,Si,1900.0,PUENTE ALTO,3558.375909,No metro,No
-33.593723,-70.542778,90.0,234.0,3,3,No,No,No,No,3218.89,PUENTE ALTO,3554.998577,No metro,No
-33.5578544,-70.5499057,76.0,155.0,3,3,Si,Si,Si,Si,2154.215,PUENTE ALTO,3554.845994,No metro,No
-33.527557,-70.787879,77.0,207.0,3,3,No,No,No,No,2342.0,MAIPU,3553.327595,No metro,No
-33.5147288,-70.7922054,96.0,111.0,2,1,Si,Si,Si,Si,1652.8182,MAIPU,3552.707468,No metro,No
-33.6040147,-70.5408243,88.0,132.0,3,2,Si,Si,Si,Si,1992.65,PUENTE ALTO,3551.352625,No metro,No
-33.5933255,-70.5429481,80.0,128.0,3,2,Si,Si,Si,Si,1875.0,PUENTE ALTO,3547.44324,No metro,No
-33.50847474,-70.55147425,120.0,257.0,4,3,Si,Si,Si,Si,9000.0,PENALOLEN,3542.939656,No metro,No
-33.4927525,-70.5452406,200.0,370.0,3,3,Si,Si,Si,Si,11180.0,PENALOLEN,3542.33012,No metro,No
-33.596489,-70.542402,59.0,164.0,3,2,No,No,No,No,1453.2,PUENTE ALTO,3541.510553,No metro,No
-33.535589,-70.781451,,128.0,3,1,Si,Si,Si,Si,1652.8182,MAIPU,3540.858342,No metro,No
-33.5084371,-70.551603,112.0,198.0,4,3,Si,Si,Si,Si,8350.0,PENALOLEN,3530.272267,No metro,No
-33.5697427,-70.6784478,132.0,135.0,3,1,Si,Si,Si,Si,2611.99,EL BOSQUE,3528.312326,No metro,No
-33.409914,-70.736857,120.0,85.0,2,1,Si,Si,Si,Si,1938.79,RENCA,3527.8424,No metro,No
-33.50201083,-70.54805542,122.0,122.0,4,3,Si,Si,Si,Si,10500.0,PENALOLEN,3521.84217,No metro,No
-33.5641695,-70.5490769,132.0,258.0,4,4,Si,Si,Si,Si,3500.0,PUENTE ALTO,3520.941148,No metro,No
-33.5641695,-70.5490769,132.0,258.0,3,2,Si,Si,Si,Si,3500.0,PUENTE ALTO,3520.941148,No metro,No
-33.5962195,-70.5427442,92.0,120.0,3,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,3511.657634,No metro,No
-33.4100617,-70.7377031,60.0,75.0,3,1,Si,Si,Si,Si,1777.23,RENCA,3504.079277,No metro,No
-33.54119,-70.77281,90.0,100.0,3,2,Si,Si,Si,Si,1332.9228,MAIPU,3498.646381,No metro,No
-33.516826,-70.705905,126.0,126.0,3,2,Si,Si,Si,Si,3400.0,CERRILLOS,3497.24742,No metro,No
-33.591016,-70.544145,80.0,165.0,3,3,Si,Si,Si,Si,1831.085,PUENTE ALTO,3493.873933,No metro,No
-33.4390808,-70.5256723,184.0,343.0,5,3,Si,Si,Si,Si,14300.0,LA REINA,3489.376604,No metro,No
-33.5678116,-70.5485648,90.0,120.0,3,2,Si,Si,Si,Si,2100.0,PUENTE ALTO,3487.417155,No metro,No
-33.511415,-70.791831,67.0,159.0,2,1,No,No,No,No,1255.000014,MAIPU,3486.350401,No metro,No
-33.339185,-70.66775,139.0,327.0,3,2,No,No,No,No,4254.74,HUECHURABA,3485.834973,No metro,No
-33.439309,-70.525632,184.0,343.0,4,4,Si,Si,Si,Si,14300.0,LA REINA,3484.452452,No metro,No
-33.439309,-70.525632,,343.0,4,4,Si,Si,Si,Si,14300.0,LA REINA,3484.452452,No metro,No
-33.5623041,-70.5498576,100.0,145.0,4,3,Si,Si,Si,Si,2086.895,PUENTE ALTO,3477.232172,No metro,No
-33.5677064,-70.5488044,90.0,120.0,3,2,Si,Si,Si,Si,2100.0,PUENTE ALTO,3467.087024,No metro,No
-33.5357429,-70.5552292,125.0,364.0,5,2,Si,Si,Si,Si,8500.0,LA FLORIDA,3460.263835,No metro,No
-33.48547786,-70.54461385,200.0,270.0,5,2,,Si,Si,Si,8600.0,PENALOLEN,3450.752462,No metro,No
-33.606359,-70.54155,86.0,213.0,3,3,No,No,No,No,684.51,PUENTE ALTO,3450.012645,No metro,No
-33.5956672,-70.5435612,83.0,145.0,3,3,Si,Si,Si,Si,2290.0,PUENTE ALTO,3439.989631,No metro,No
-33.542353,-70.5540687,116.0,196.0,3,4,Si,Si,Si,Si,6999.0,LA FLORIDA,3437.996728,No metro,No
-33.62445971,-70.60688221,,80.0,3,1,Si,Si,Si,Si,970.52,PUENTE ALTO,3437.269011,No metro,No
-33.5564934,-70.5512569,80.0,178.0,3,2,Si,Si,Si,Si,1817.62,PUENTE ALTO,3437.153102,No metro,No
-33.5623562,-70.5502716,70.0,189.0,3,2,Si,Si,Si,Si,2325.0,PUENTE ALTO,3435.646215,No metro,No
-33.5623562,-70.5502716,70.0,189.0,3,2,Si,Si,Si,Si,2325.0,PUENTE ALTO,3435.646215,No metro,No
-33.3544912,-70.7231344,,110.0,3,3,Si,Si,Si,Si,2617.3728,QUILICURA,3433.606304,No metro,No
-33.607023,-70.541675,77.0,196.0,3,2,No,No,No,No,1571.52,PUENTE ALTO,3431.993919,No metro,No
-33.60547,-70.541956,76.0,248.0,3,2,No,No,No,No,3089.999997,PUENTE ALTO,3419.1197,No metro,No
-33.6045372,-70.5421674,90.0,120.0,3,3,Si,Si,Si,Si,1817.62,PUENTE ALTO,3410.656325,No metro,No
-33.532422,-70.557005,101.0,252.0,3,2,No,No,No,No,3516.849768,LA FLORIDA,3409.061853,No metro,No
-33.59607877,-70.54394176,74.0,123.0,3,2,Si,Si,Si,Si,2019.575,PUENTE ALTO,3395.600661,No metro,No
-33.542295,-70.554527,,174.0,3,3,Si,Si,Si,Si,5990.0,LA FLORIDA,3395.520574,No metro,No
-33.5938338,-70.5444678,104.0,208.0,3,3,Si,Si,Si,Si,2300.0,PUENTE ALTO,3387.848424,No metro,No
-33.543469,-70.554285,97.0,371.0,4,2,Si,Si,Si,Si,7250.0,LA FLORIDA,3382.4886,No metro,No
-33.5566971,-70.5519416,80.0,124.0,3,2,Si,Si,Si,Si,1817.62,PUENTE ALTO,3366.495939,No metro,No
-33.3416012,-70.6669215,100.0,133.0,3,2,Si,Si,Si,Si,4050.0,HUECHURABA,3365.033509,No metro,No
-33.4812381,-70.5405846,115.0,256.0,4,3,Si,Si,Si,Si,8190.0,PENALOLEN,3363.135286,No metro,No
-33.4812381,-70.5405846,115.0,256.0,4,3,Si,Si,Si,Si,8190.0,PENALOLEN,3363.135286,No metro,No
-33.553965,-70.552485,80.0,276.0,3,2,No,No,No,No,2361.45,PUENTE ALTO,3362.285867,No metro,No
-33.5069246,-70.5526388,170.0,363.0,4,4,Si,Si,Si,Si,9671.0,PENALOLEN,3358.671643,No metro,No
-33.58821175,-70.5464081,80.0,130.0,3,3,Si,Si,Si,Si,1992.65,PUENTE ALTO,3349.773807,No metro,No
-33.605024,-70.542737,86.0,204.0,3,2,No,No,No,No,2373.82,PUENTE ALTO,3347.367726,No metro,No
-33.384145,-70.718389,,130.0,3,2,Si,Si,Si,Si,3636.0,QUILICURA,3345.524337,No metro,No
-33.5930194,-70.5451199,89.0,155.0,3,3,Si,Si,Si,Si,2400.0,PUENTE ALTO,3344.299115,No metro,No
-33.5930194,-70.5451199,89.0,155.0,3,3,Si,Si,Si,Si,2400.0,PUENTE ALTO,3344.299115,No metro,No
-33.4821889,-70.5427036,140.0,300.0,5,4,,Si,Si,Si,9990.0,PENALOLEN,3343.371904,No metro,No
-33.5101256,-70.5549346,124.0,454.0,4,3,No,No,No,No,4387.54,PENALOLEN,3336.44583,No metro,No
-33.52571,-70.786296,52.0,193.0,2,1,No,No,No,No,1373.999998,MAIPU,3325.406504,No metro,No
-33.5104126,-70.5551951,112.0,246.0,3,3,Si,Si,Si,Si,6990.0,PENALOLEN,3321.820843,No metro,No
-33.5104126,-70.5551951,112.0,246.0,3,3,Si,Si,Si,Si,7200.0,PENALOLEN,3321.820843,No metro,No
-33.3590509,-70.7230383,126.0,173.0,3,3,Si,Si,Si,Si,3780.648,QUILICURA,3306.237554,No metro,No
-33.4828926,-70.5451555,172.0,180.0,5,4,Si,Si,Si,Si,9300.0,PENALOLEN,3303.964403,No metro,No
-33.4811,-70.54153,140.0,300.0,5,4,Si,Si,Si,Si,9800.0,PENALOLEN,3303.404695,No metro,No
-33.501549,-70.789772,67.0,66.0,3,1,Si,Si,Si,Si,1599.5034,MAIPU,3299.854354,No metro,No
-33.5696294,-70.5500475,73.0,204.0,3,2,Si,Si,Si,Si,2652.375,PUENTE ALTO,3299.548186,No metro,No
-33.442059,-70.773856,68.0,177.0,3,1,No,No,No,No,2180.01,PUDAHUEL,3292.944728,No metro,No
-33.5518387,-70.5537701,88.0,198.0,3,2,Si,Si,Si,Si,2690.5,PUENTE ALTO,3283.501188,No metro,No
-33.47149,-70.53121,140.0,305.0,4,4,Si,Si,Si,Si,10900.0,PENALOLEN,3281.8336,No metro,No
-33.47149,-70.53121,140.0,420.0,5,3,,Si,Si,Si,12500.0,PENALOLEN,3281.8336,No metro,No
-33.58779861,-70.5471568,110.0,154.0,3,3,Si,Si,Si,Si,2250.0,PUENTE ALTO,3277.139523,No metro,No
-33.58779861,-70.5471568,110.0,154.0,3,3,Si,Si,Si,Si,2250.0,PUENTE ALTO,3277.139523,No metro,No
-33.519409,-70.558922,74.0,169.0,3,2,No,No,No,No,2433.78,LA FLORIDA,3276.225421,No metro,No
-33.5929171,-70.5459798,73.0,184.0,3,2,No,No,No,No,1725.98,PUENTE ALTO,3263.943505,No metro,No
-33.537318,-70.774814,62.0,135.0,2,1,No,No,No,No,1271.95,MAIPU,3263.061535,No metro,No
-33.5394631,-70.5563664,132.0,144.0,5,3,Si,Si,Si,Si,5385.54,LA FLORIDA,3257.437517,No metro,No
-33.536208,-70.5572462,91.0,140.0,3,2,Si,Si,Si,Si,4798.68,LA FLORIDA,3253.871686,No metro,No
-33.5414452,-70.5560782,114.0,152.0,4,3,Si,Si,Si,Si,5989.0,LA FLORIDA,3252.136517,No metro,No
-33.50572033,-70.71920071,81.0,189.0,3,1,,Si,Si,Si,4039.15,CERRILLOS,3250.567499,No metro,No
-33.5360604,-70.776363,84.0,102.0,4,2,Si,Si,Si,Si,2132.6712,MAIPU,3248.348904,No metro,No
-33.48117904,-70.5430246,172.0,244.0,5,5,Si,Si,Si,Si,9500.0,PENALOLEN,3238.886117,No metro,No
-33.48117904,-70.5430246,172.0,244.0,5,5,Si,Si,Si,Si,9500.0,PENALOLEN,3238.886117,No metro,No
-33.514965,-70.702389,70.0,194.0,3,2,No,No,No,No,2494.27,CERRILLOS,3227.609718,No metro,No
-33.53149552,-70.5595126,118.0,173.0,4,4,Si,Si,Si,Si,6390.0,LA FLORIDA,3221.172016,No metro,No
-33.5298494,-70.5604561,118.0,292.0,4,4,No,No,No,No,3875.66,LA FLORIDA,3216.54305,No metro,No
-33.5335578,-70.5587358,125.0,178.0,4,3,Si,Si,Si,Si,5900.0,LA FLORIDA,3205.275337,No metro,No
-33.5949967,-70.5461057,137.0,137.0,3,2,Si,Si,Si,Si,2275.39,PUENTE ALTO,3202.716306,No metro,No
-33.5949967,-70.5461057,137.0,137.0,3,2,Si,Si,Si,Si,2275.39,PUENTE ALTO,3202.716306,No metro,No
-33.5949967,-70.5461057,137.0,137.0,3,2,Si,Si,Si,Si,2278.025,PUENTE ALTO,3202.716306,No metro,No
-33.442123,-70.772926,74.0,209.0,3,1,No,No,No,No,1526.91,PUDAHUEL,3199.742005,No metro,No
-33.5113341,-70.7888776,77.0,61.0,3,1,Si,Si,Si,Si,1030.7946,MAIPU,3190.930172,No metro,No
-33.5113341,-70.7888776,77.0,61.0,3,1,Si,Si,Si,Si,1030.7946,MAIPU,3190.930172,No metro,No
-33.5304205,-70.7814173,112.0,239.0,4,2,No,No,No,No,1316.26,MAIPU,3184.531696,No metro,No
-33.5041345,-70.5530202,173.0,471.0,5,3,No,No,No,No,7775.78,PENALOLEN,3176.215043,No metro,No
-33.483679,-70.547199,165.0,270.0,4,4,,Si,Si,Si,8900.0,PENALOLEN,3169.585514,No metro,No
-33.4495733,-70.5264236,140.0,242.0,3,3,Si,Si,Si,Si,13000.0,LA REINA,3162.152547,No metro,No
-33.432516,-70.525167,140.0,370.0,3,3,Si,Si,Si,Si,14900.0,LA REINA,3154.928773,No metro,No
-33.3687902,-70.7218673,86.0,116.0,3,1,Si,Si,Si,Si,2640.4056,QUILICURA,3142.899467,No metro,No
-33.58940171,-70.54869533,59.0,117.0,3,1,Si,Si,Si,Si,1600.0,PUENTE ALTO,3117.826422,No metro,No
-33.58940171,-70.54869533,59.0,117.0,3,1,Si,Si,Si,Si,1600.0,PUENTE ALTO,3117.826422,No metro,No
-33.348704,-70.6645563,140.0,323.0,4,4,Si,Si,Si,Si,10500.0,HUECHURABA,3099.924206,No metro,No
-33.4843517,-70.5480424,85.0,265.0,3,1,No,No,No,No,4490.05,PENALOLEN,3094.754217,No metro,No
-33.4893425,-70.5492097,,260.0,4,3,Si,Si,Si,Si,7990.0,PENALOLEN,3093.022408,No metro,No
-33.4893425,-70.5492097,120.0,260.0,4,3,Si,Si,Si,Si,7990.0,PENALOLEN,3093.022408,No metro,No
-33.5001788,-70.7878472,73.0,119.0,3,2,Si,Si,Si,Si,2237.4,MAIPU,3092.162126,No metro,No
-33.5001788,-70.7878472,73.0,119.0,3,2,Si,Si,Si,Si,2237.4,MAIPU,3092.162126,No metro,No
-33.5896471,-70.5489258,90.0,190.0,3,3,Si,Si,Si,Si,1950.0,PUENTE ALTO,3091.770988,No metro,No
-33.5896471,-70.5489258,80.0,130.0,3,3,Si,Si,Si,Si,1992.65,PUENTE ALTO,3091.770988,No metro,No
-33.5896471,-70.5489258,90.0,190.0,3,3,Si,Si,Si,Si,1950.0,PUENTE ALTO,3091.770988,No metro,No
-33.4804973,-70.5450892,181.0,319.0,4,3,Si,Si,Si,Si,10300.0,PENALOLEN,3087.160023,No metro,No
-33.4804973,-70.5450892,,319.0,4,3,Si,Si,Si,Si,10300.0,PENALOLEN,3087.160023,No metro,No
-33.53273,-70.777829,157.6,317.6,5,3,No,No,No,No,3100.0,MAIPU,3084.621897,No metro,No
-33.3563215,-70.7200336,111.0,149.0,4,3,Si,Si,Si,Si,3299.7672,QUILICURA,3082.100344,No metro,No
-33.37719739,-70.54347539,138.0,185.0,5,4,Si,Si,Si,Si,11990.0,VITACURA,3072.087482,No metro,No
-33.3689994,-70.7210622,90.0,120.0,5,2,Si,Si,Si,Si,2160.0,QUILICURA,3065.161304,No metro,No
-33.4320961,-70.5261374,140.0,250.0,4,3,Si,Si,Si,Si,12500.0,LA REINA,3061.905389,No metro,No
-33.5322005,-70.5609906,135.0,151.0,4,4,Si,Si,Si,Si,6250.0,LA FLORIDA,3057.459636,No metro,No
-33.4052999,-70.70239,100.0,180.0,3,1,Si,Si,Si,Si,3096.68,RENCA,3055.525714,No metro,No
-33.5625753,-70.6816606,110.0,172.0,3,1,Si,Si,Si,Si,3228.63,EL BOSQUE,3054.399797,No metro,No
-33.4357884,-70.7701608,75.0,120.0,4,1,Si,Si,Si,Si,2677.0,PUDAHUEL,3051.315149,No metro,No
-33.4357884,-70.7701608,75.0,120.0,4,1,Si,Si,Si,Si,2683.0,PUDAHUEL,3051.315149,No metro,No
-33.364762,-70.7210913,57.0,122.0,3,2,No,No,No,No,1127.72,QUILICURA,3048.923305,No metro,No
-33.585532,-70.549691,54.0,142.0,3,1,No,No,No,No,927.27,PUENTE ALTO,3046.977168,No metro,No
-33.4373123,-70.7704337,65.0,75.0,3,1,Si,Si,Si,Si,2316.0,PUDAHUEL,3035.519485,No metro,No
-33.4998839,-70.7870282,73.0,142.0,3,3,Si,Si,Si,Si,2541.4356,MAIPU,3007.719684,No metro,No
-33.4112557,-70.7080478,101.0,202.0,4,1,Si,Si,Si,Si,4620.0,QUINTA NORMAL,2988.820167,No metro,No
-33.48950419,-70.55036966,170.0,390.0,5,3,Si,Si,Si,Si,11960.0,PENALOLEN,2987.883916,No metro,No
-33.48950419,-70.55036966,170.0,390.0,5,3,Si,Si,Si,Si,11960.0,PENALOLEN,2987.883916,No metro,No
-33.59080487,-70.54961801,59.0,117.0,3,1,Si,Si,Si,Si,1582.0,PUENTE ALTO,2984.317958,No metro,No
-33.52165026,-70.56306558,160.0,219.0,4,4,Si,Si,Si,Si,6900.0,LA FLORIDA,2971.388127,No metro,No
-33.4958306,-70.5517215,140.0,290.0,4,3,Si,Si,Si,Si,9970.0,PENALOLEN,2968.440476,No metro,No
-33.4958306,-70.5517215,140.0,290.0,4,3,Si,Si,Si,Si,9970.0,PENALOLEN,2968.440476,No metro,No
-33.48661734,-70.54976555,140.0,330.0,4,4,Si,Si,Si,Si,11000.0,PENALOLEN,2967.057941,No metro,No
-33.48661734,-70.54976555,140.0,330.0,4,4,Si,Si,Si,Si,11000.0,PENALOLEN,2967.057941,No metro,No
-33.3550531,-70.7182492,74.0,144.0,2,1,No,No,No,No,938.03,QUILICURA,2954.670572,No metro,No
-33.5901375,-70.5502683,60.0,120.0,3,1,Si,Si,Si,Si,1481.025,PUENTE ALTO,2949.001901,No metro,No
-33.4892613,-70.55081,192.0,308.0,5,3,Si,Si,Si,Si,11690.0,PENALOLEN,2938.401267,No metro,No
-33.4892613,-70.55081,192.0,308.0,5,3,Si,Si,Si,Si,11690.0,PENALOLEN,2938.401267,No metro,No
-33.5244018,-70.7825887,137.0,156.0,3,2,Si,Si,Si,Si,2043.8088,MAIPU,2937.506735,No metro,No
-33.5244018,-70.7825887,137.0,156.0,3,2,Si,Si,Si,Si,1670.592,MAIPU,2937.506735,No metro,No
-33.5971094,-70.5484646,60.0,98.0,3,2,Si,Si,Si,Si,1650.0,PUENTE ALTO,2932.737623,No metro,No
-33.5049533,-70.7268981,75.0,216.0,3,2,No,No,No,No,1645.33,CERRILLOS,2931.839219,No metro,No
-33.5383922,-70.5599694,88.0,179.0,3,2,Si,Si,Si,Si,5400.0,LA FLORIDA,2931.232664,No metro,No
-33.351765,-70.664733,155.0,308.0,5,4,Si,Si,Si,Si,9990.0,HUECHURABA,2929.711776,No metro,No
-33.592685,-70.549536,,130.0,3,3,Si,Si,Si,Si,1850.0,PUENTE ALTO,2929.54518,No metro,No
-33.55741587,-70.55626029,60.0,144.0,3,2,Si,Si,Si,Si,1561.805,PUENTE ALTO,2928.844497,No metro,No
-33.518533,-70.7849464,84.0,160.0,3,1,Si,Si,Si,Si,1546.1886,MAIPU,2922.850773,No metro,No
-33.5185708,-70.78492284,84.0,160.0,3,1,Si,Si,Si,Si,1546.1886,MAIPU,2921.707042,No metro,No
-33.5574491,-70.5563771,75.0,168.0,3,2,Si,Si,Si,Si,1676.0,PUENTE ALTO,2916.821614,No metro,No
-33.4968594,-70.5526651,170.0,260.0,3,3,Si,Si,Si,Si,9600.0,PENALOLEN,2907.558786,No metro,No
-33.4968594,-70.5526651,170.0,260.0,3,3,Si,Si,Si,Si,9600.0,PENALOLEN,2907.558786,No metro,No
-33.4968594,-70.5526651,170.0,260.0,3,3,Si,Si,Si,Si,9600.0,PENALOLEN,2907.558786,No metro,No
